Biodiversity Policy,Climate Change Policy,Company,Company Id,Country,Date,Emissions Reduction Initiatives,Energy Efficiency Policy,Equal Opportunity Policy,Fair Remuneration Policy,Fiscal Year,Gender Pay Gap Breakout,Health Safety Policy,Human Rights Policy,Industry,Industry 2,Industry 3,Industry 4,Nb of Environmental Fines,Risks of Climate Change Discussed,Waste Reduction Policy,Water Policy,Years Auditor Employed,CO2 Emissions,CO2 per Sales,Direct CO2 Emissions,Energy Consumption,ESG Score,Indirect CO2 Emissions,Market Cap,Nb Fatalities,Nb of Employees,Pct Women in Management,Pct Women on Board,Row Id,Waste
Y,Y,Company 674,674,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,N,Y,Y,N.A.,84.927,62.824,43.988,128.28,50.69,40.939,4062.4895,,1724.215,,0,6516,4.331
Y,Y,Company 964,964,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,N.A.,N,Y,Y,12,1656.818,42.574,811.478,1088.6,42.35,845.34,33344.5432,,44486.376,,0.071095326,4589,87.393
Y,Y,Company 844,844,Austria,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Logistics Services,N.A.,N,Y,Y,4,135.512,13.295,61.702,604.81,39.96,73.81,49741.1504,,64670.499,,0.083207159,5377,364.66
Y,Y,Company 644,644,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,34,4104.484,476.388,2203.411,,23.26,1901.073,7098.8292,,36604.462,,0,6716,
Y,Y,Company 744,744,Indonesia,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Industrials,Industrial Services,Commercial Support Services,Other Commercial Support Svcs,N.A.,N,Y,Y,1,112.426,43.129,58.869,257.64,38.17,53.557,11476.2032,,37802.765,0.1511,0.230646696,6049,
Y,Y,Company 1304,1304,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Materials,Materials,Chemicals,Specialty Chemicals,0,N,Y,Y,8,3435.033,553.085,1747.089,23253.4,51.81,1687.944,62284.0654,,18979.214,,0,2319,101.74
Y,Y,Company 896,896,Hungary,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Materials,Materials,Metals & Mining,Base Metals,5,N,Y,Y,9,570.728,416.289,289.232,1923.33,45.8,281.496,4508.4346,0,3273.666,,0.103937292,5034,87574.916
Y,Y,Company 334,334,Brazil,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Real Estate,Real Estate,Real Estate Owners & Developers,Multi Asset Class Own & Develop,6,N,Y,Y,N.A.,123.574,92.594,60.826,486.74,34.81,62.748,4349.075,0,339.087,,0.095011390,8716,
Y,Y,Company 436,436,Japan,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Real Estate,Real Estate,REIT,Office REIT,N.A.,N,Y,Y,N.A.,38.985,284.683,17.913,181.6,43.42,21.072,8682.163,0,412.407,0.1985,0.306412915,8045,16.973
Y,Y,Company 694,694,Argentina,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Computer Hardware & Storage,0,N,Y,Y,14,140.944,7.48,70.577,617.16,58.83,70.367,30273.0778,,70480.159,,0.397118943,6382,38.41
Y,Y,Company 264,264,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,N.A.,353.999,34.873,193.978,2304.32,47.46,160.021,30555.3911,,168434.825,,0,9163,111.485
Y,Y,Company 496,496,Bulgaria,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Utilities,Utilities,Electric Utilities,Power Generation,N.A.,N,Y,Y,6,71294.998,1393.219,39022.572,94597.07,55.37,32272.426,29327.8457,1,10996.382,0.1099,0.114840605,7670,2874.837
Y,Y,Company 1114,1114,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,0,N,Y,Y,46,7728.69,342.677,3993.468,1157.16,41.78,3735.222,6427.4222,,5794.505,,0,3588,3.919
Y,Y,Company 1474,1474,Ecuador,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,N.A.,N,Y,Y,47,7154.444,330.544,3615.911,1343.45,38.12,3538.533,8803.8822,,8209.919,,0.088409948,1187,7.279
Y,Y,Company 466,466,France,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,Y,Y,N.A.,9870.629,158.389,5064.551,44444.56,39.01,4806.078,39445.1621,3,47121.512,,0.217786483,7862,175.67
Y,Y,Company 704,704,Hungary,01-Jan-17,Y,Y,Y,Y,2017,Y,Y,Y,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,Y,Y,3,279.7,65.113,135.205,,38.67,144.495,13951.5336,,8065.148,,0.276833515,6315,
Y,Y,Company 1514,1514,United Kingdom,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Communications,Media,Entertainment Content,Video Games,N.A.,N,Y,Y,12,19.933,7.187,9.728,42.68,36.94,10.205,6293.4288,,12680.651,0.2071,0.416624108,929,
Y,Y,Company 324,324,Austria,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Apparel & Textile Products,"Apparel, Footwear & Acc Design",0,N,Y,Y,20,26.708,6.351,14.613,191.34,43.04,12.095,55796.2705,,29919.597,0.3469,0.127700141,8782,
Y,Y,Company 1384,1384,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,0,N,Y,Y,N.A.,366.365,52.442,196.053,5642.3,42.01,170.312,11490.0278,,290550.934,,0.047282573,1797,95.852
Y,Y,Company 916,916,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,Lodging,N.A.,N,Y,Y,15,2767.053,391.754,1435.902,18533.23,47.7,1331.151,42418.0627,,193717.984,0.3734,0.255088816,4908,
Y,Y,Company 664,664,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,2,261.217,61.298,126.517,1032.34,46.94,134.7,43291.5791,,14463.604,0.2553,0.337378998,6583,55.159
Y,Y,Company 256,256,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,55,890.311,112.923,427.85,2543.52,51.69,462.461,15221.6962,,16725.202,,0.260993762,9216,188.795
Y,Y,Company 794,794,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Consumer Staple Products,Household Products,Personal Care Products,4,N,Y,Y,40,1308.083,104.629,696.249,4952.96,46.05,611.834,32426.9533,0,28752.967,0.0556,0.098291115,5712,239.256
Y,Y,Company 1406,1406,Ethiopia,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Consumer Staple Products,Beverages,Non-Alcoholic Beverages,N.A.,N,Y,Y,N.A.,39442.918,1606.671,21260.202,58520.78,41.51,18182.716,8668.6022,,96143.474,0.2786,0.142212387,1647,96.128
Y,Y,Company 1454,1454,Indonesia,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,Y,2,2751.001,41.937,1345.411,7235.36,40.72,1405.59,25473.6061,,387862.216,0.1883,0.171035474,1321,114.229
Y,Y,Company 1615,1615,Indonesia,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,Y,2,1008.172,59.606,469.26,2625.65,36.55,538.912,7996.4038,,116278.776,0.2644,0.188235976,269,196.545
Y,Y,Company 784,784,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Financials,Banking,Banking,Diversified Banks,N.A.,N,Y,Y,43,175.114,7.644,91.961,2111.96,51.89,83.153,505321.5523,,230465.178,0.2769,0.106310070,5778,
Y,Y,Company 174,174,Bulgaria,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Financials,Banking,Banking,Diversified Banks,N.A.,N,Y,Y,2,60.676,6.353,29.286,2224.19,56.78,31.39,54814.2803,,193090.03,0.1703,0.224161277,9752,8.331
Y,Y,Company 1515,1515,Austria,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Financials,Financial Services,Asset Management,Wealth Management,N.A.,N,Y,Y,18,22.482,4.35,10.502,592.57,56.13,11.98,50998.7199,,74372.422,,0.209874053,922,11.096
Y,Y,Company 344,344,United Kingdom,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Financials,Insurance,Insurance,Life Insurance,N.A.,N,Y,Y,18,4.089,0.086,2.078,24.04,45.85,2.011,12165.2626,,5920.686,0.2296,0.381545994,8647,
Y,Y,Company 616,616,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Health Care,Health Care,Biotech & Pharma,Biotech,N.A.,N,Y,Y,23,100.988,5.239,52.339,310.31,46.2,48.649,75180.935,0,10192.4,,0.276551526,6902,
Y,Y,Company 674,674,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,N,Y,Y,44,82.84,78.379,43.795,144.42,41.71,39.045,3984.2632,,1724.908,,0,6515,4.348
Y,Y,Company 964,964,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,N.A.,N,Y,Y,13,1466.981,47.586,754.253,1207.29,52.99,712.728,26601.9902,,47648.548,,0.068264780,4588,104.345
Y,Y,Company 676,676,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Products,Diversified Industrials,Diversified Industrials,N.A.,N,Y,Y,38,4541.037,82.985,2332.049,24381.69,49.05,2208.988,57617.2709,5,322484.83,,0.151911727,6501,1544.096
Y,Y,Company 1434,1434,Ethiopia,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Products,Machinery,Other Machinery & Equipment,0,N,Y,Y,N.A.,73.132,31.226,37.059,,28.18,36.073,37218.319,0,25208.435,,0,1457,
Y,Y,Company 844,844,Austria,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Logistics Services,N.A.,N,Y,Y,5,346.523,21.774,181.723,645.26,41.93,164.8,45301.168,,71652.588,,0.096721877,5376,527.526
Y,Y,Company 644,644,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,30,4018.987,321.378,2149.648,,18.8,1869.339,7162.4456,,32512.107,,0,6715,
Y,Y,Company 744,744,Indonesia,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Industrials,Industrial Services,Commercial Support Services,Other Commercial Support Svcs,N.A.,N,Y,Y,2,118.233,57.273,62.774,282.75,30.51,55.459,13734.7486,,46752.049,0.1662,0.244854723,6048,
Y,Y,Company 1304,1304,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Materials,Materials,Chemicals,Specialty Chemicals,0,N,Y,Y,8,3409.731,531.182,1641.223,25178.51,43.11,1768.508,61859.5774,,19875.935,,0,2318,111.921
Y,Y,Company 436,436,Japan,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Real Estate,Real Estate,REIT,Office REIT,N.A.,N,Y,Y,N.A.,39.256,327.907,21.033,164.29,56.25,18.223,8987.367,0,441.916,0.3063,0.343738158,8044,19.697
Y,Y,Company 1464,1464,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Technology,Software & Tech Services,Software,Application Software,N.A.,N,Y,Y,26,21.315,30.636,10.493,,19.26,10.822,5839.8513,,24353.234,,0.068765951,1256,
Y,Y,Company 1184,1184,Argentina,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Semiconductors,Semiconductor Devices,N.A.,N,Y,Y,31,145.945,12.023,72.583,539.54,45.82,73.362,152220.9425,,32615.404,0.1131,0.162218824,3134,3.635
Y,Y,Company 264,264,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,N.A.,292.883,44.41,147.005,2456.98,48.98,145.878,30338.9887,,205757.658,,0,9162,137.411
Y,Y,Company 496,496,Bulgaria,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Utilities,Utilities,Electric Utilities,Power Generation,N.A.,N,Y,Y,7,62280.975,1492.873,30479.455,182035.51,54.33,31801.52,26688.3908,0,10853.484,0.1417,0.138473434,7669,2539.678
Y,Y,Company 1114,1114,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,0,N,Y,Y,38,9742.219,452.518,4478.12,1256.96,52.85,5264.099,8992.0925,,5005.689,,0,3587,2.999
Y,Y,Company 1474,1474,Ecuador,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,0,N,Y,Y,46,7330.987,254.097,3640.591,1412.88,45.28,3690.396,7803.1141,,7241.544,,0.120019339,1186,8.334
Y,Y,Company 704,704,Hungary,01-Jan-18,Y,Y,Y,Y,2018,Y,Y,Y,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,Y,Y,3,237.224,44.258,122.015,,37.75,115.209,16043.0381,,7415.46,,0.363823403,6314,
Y,Y,Company 1644,1644,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Communications,Media,Internet Media & Services,Internet Media & Services,N.A.,N,Y,Y,12,7.51,14.111,3.673,,25.53,3.837,52742.1141,,11450.034,,0.149825973,72,
Y,Y,Company 1105,1105,United Kingdom,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Communications,Telecommunications,Telecommunications,Wireless Telecommunications,N.A.,N,Y,Y,24,615.72,30.986,331.327,5678.68,45.97,284.393,31649.8281,2,148595.79,0.2185,0.244303504,3646,49.221
Y,Y,Company 324,324,Austria,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Apparel & Textile Products,"Apparel, Footwear & Acc Design",0,N,Y,Y,19,37.801,5.505,17.808,264.01,41.78,19.993,74089.6431,,30314.182,0.2213,0.122573787,8781,
Y,Y,Company 1384,1384,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,4,N,Y,Y,N.A.,448.511,68.011,237.019,7668.11,39.52,211.492,12513.4981,,264903.067,,0.049188699,1796,102.952
Y,Y,Company 1634,1634,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Electronics & Appliances Stores,N.A.,N,Y,Y,27,213.736,35.54,106.291,627.78,39.79,107.445,3993.3898,,9289.344,,0.049082051,139,43.096
Y,Y,Company 1024,1024,Indonesia,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Specialty Apparel Stores,0,N,Y,Y,1,87.392,26.297,43.191,218.12,48.77,44.201,13972.7238,0,40489.065,0.3026,0.333449209,4190,33.704
Y,Y,Company 664,664,Argentina,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,3,261.48,48.12,122.325,994.94,55.18,139.155,33134.2872,,15349.326,0.3617,0.265813314,6582,56.403
Y,Y,Company 256,256,Argentina,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,49,789.9,90.264,393.152,2468.67,52.15,396.748,12567.4471,,19562.929,0.2178,0.268054168,9215,190.45
Y,Y,Company 794,794,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Staples,Consumer Staple Products,Household Products,Personal Care Products,0,N,Y,Y,32,1407.112,66.984,706.944,5963.64,54.59,700.168,26860.65,0,34208.285,0.0771,0.105943916,5711,241.946
Y,Y,Company 1615,1615,Indonesia,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,Y,3,964.839,53.832,499.346,2536.77,33.33,465.493,9201.5891,,109034.578,0.2329,0.156170904,268,176.752
Y,Y,Company 174,174,Bulgaria,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Financials,Banking,Banking,Diversified Banks,N.A.,N,Y,Y,3,46.121,5.393,21.607,2195.96,47.64,24.514,73400.7541,,192761.695,0.1503,0.266207752,9751,10.731
Y,Y,Company 1515,1515,Austria,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Financials,Financial Services,Asset Management,Wealth Management,N.A.,N,Y,Y,18,20.24,5.105,9.631,443.48,51.61,10.609,65762.7889,,69737.964,,0.283734303,921,10.88
Y,Y,Company 344,344,United Kingdom,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Financials,Insurance,Insurance,Life Insurance,N.A.,N,Y,Y,19,4.156,0.058,2.135,24.59,44.57,2.021,13382.7728,,5035.002,0.2553,0.319731050,8646,
Y,Y,Company 394,394,Argentina,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Supply Chain,N.A.,N,Y,Y,11,322.442,4.094,168.02,2842.89,47.75,154.422,126179.6611,,288346.988,0.275,0.172270217,8324,
Y,Y,Company 717,717,Argentina,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Health Care,Health Care,Medical Equipment & Devices,Life Science & Diagnostics,0,N,Y,Y,18,15.802,15.716,8.1,138.65,53.01,7.702,81277.9702,0,8863.042,0.17,0.228217814,6226,5.26
Y,Y,Company 674,674,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,N,Y,Y,32,83.847,63.559,43.522,141.92,46.9,40.325,3513.0316,,2108.968,,0,6514,4.009
Y,Y,Company 964,964,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,N.A.,N,Y,Y,14,1696.219,47.33,839.844,1093.25,46.14,856.375,23715.3939,,47448.212,,0.072746434,4587,85.947
Y,Y,Company 676,676,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Industrials,Industrial Products,Diversified Industrials,Diversified Industrials,N.A.,N,Y,Y,50,3713.975,60.968,1826.517,21878.49,57.48,1887.458,43836.514,0,255051.602,,0.112456148,6500,1590.401
Y,Y,Company 844,844,Austria,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Logistics Services,N.A.,N,Y,Y,6,393.043,18.285,212.279,530.32,43.73,180.764,45043.933,,76183.346,,0.075749886,5375,516.067
Y,Y,Company 644,644,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,42,3904.868,483.051,1837.963,,20.08,2066.905,6284.9938,,27591.865,,0.108153576,6714,
Y,Y,Company 744,744,Indonesia,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Industrials,Industrial Services,Commercial Support Services,Other Commercial Support Svcs,N.A.,N,Y,Y,3,136.676,46.668,68.385,284.41,41.67,68.291,12057.2434,,46432.621,0.1527,0.260303717,6047,
Y,Y,Company 1304,1304,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Materials,Materials,Chemicals,Specialty Chemicals,0,N,Y,Y,10,3373.845,321.618,1684.268,25114.62,48.67,1689.577,65304.0429,,23855.747,,0,2317,120.325
Y,Y,Company 1464,1464,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Technology,Software & Tech Services,Software,Application Software,N.A.,N,Y,Y,28,29.13,18.888,14.943,,25.34,14.187,6421.7434,,20769.427,,0.106273253,1255,
Y,Y,Company 1184,1184,Argentina,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Semiconductors,Semiconductor Devices,N.A.,N,Y,Y,32,154.67,11.443,79.598,548.44,47.09,75.072,153088.5783,,37535.315,0.1057,0.130895491,3133,3.841
Y,Y,Company 264,264,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,N.A.,324.081,25.646,165.893,2091.14,58.22,158.188,26786.6155,,192772.732,,0,9161,114.65
Y,Y,Company 496,496,Bulgaria,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Utilities,Utilities,Electric Utilities,Power Generation,N.A.,N,Y,Y,9,35926.496,780.568,18466.112,124055.65,57.7,17460.384,29571.9498,1,10523.88,0.1457,0.109143567,7668,1088.622
Y,Y,Company 1474,1474,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,0,N,Y,Y,38,7414.751,181.074,3573.63,16167.79,42.33,3841.121,9649.9513,,12183.202,,0.137095519,1185,150.764
Y,Y,Company 1114,1114,Ecuador,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,0,N,Y,Y,42,10675.365,613.762,5564.157,956.11,42.8,5111.208,6759.7505,,5038.967,,0,3586,2.944
Y,Y,Company 704,704,Hungary,01-Jan-19,Y,Y,Y,Y,2019,Y,Y,Y,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,Y,Y,3,323.58,79.567,160.007,,37.38,163.573,13907.4492,,9128.533,,0.381899153,6313,
Y,Y,Company 1644,1644,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Communications,Media,Internet Media & Services,Internet Media & Services,N.A.,N,Y,Y,12,9.053,13.012,4.502,697.42,49.64,4.551,38499.4656,,13160.568,,0.107826601,71,6.046
Y,Y,Company 324,324,Austria,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Apparel & Textile Products,"Apparel, Footwear & Acc Design",0,N,Y,Y,22,33.846,4.562,16.466,223.62,39.62,17.38,66912.5834,,38705.293,0.212,0.124803681,8780,
Y,Y,Company 1384,1384,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,1,N,Y,Y,N.A.,381.244,37.427,179.621,7582.17,39.07,201.623,10626.364,,279142.028,,0.068180431,1795,78.92
Y,Y,Company 1634,1634,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Electronics & Appliances Stores,N.A.,N,Y,Y,22,174.531,30.286,88.121,537.26,40.5,86.41,4543.1643,,10266.205,,0.079044705,138,39.06
Y,Y,Company 1024,1024,Indonesia,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Specialty Apparel Stores,0,N,Y,Y,2,90.995,27.351,48.331,252.27,42.56,42.664,14212.1919,0,47280.549,0.2335,0.414658749,4189,32.952
Y,Y,Company 256,256,Argentina,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,0,N,Y,Y,56,966.596,93.146,529.072,2464.68,50.38,437.524,11121.664,,16245.924,,0.318631711,9214,175.758
Y,Y,Company 1612,1612,Brazil,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Staples,Consumer Staple Products,Food,Agricultural Producers,N.A.,N,Y,Y,12,13594.705,282.721,6800.852,39728.5,,6793.853,19340.7185,21,89613.878,0.1289,0.048022996,285,7165.077
Y,Y,Company 1124,1124,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Mass Merchants,N.A.,N,Y,Y,15,192.867,32.503,104.594,3203.72,37.5,88.273,12473.4072,,46292.751,,0,3525,
Y,Y,Company 1515,1515,Austria,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Financials,Financial Services,Asset Management,Wealth Management,N.A.,N,Y,Y,22,19.867,4.564,10.212,543.72,58.76,9.655,57688.9937,,70395.034,,0.320598414,920,9.311
Y,Y,Company 634,634,Iceland,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Financials,Financial Services,Asset Management,Investment Companies,N.A.,N,Y,Y,4,0.214,0.031,0.105,,38.52,0.109,17097.2445,,50.176,0.1947,0.269432891,6778,
Y,Y,Company 394,394,Argentina,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Supply Chain,N.A.,N,Y,Y,13,349.049,5.455,185.35,2923.58,46.61,163.699,111553.1747,,310287.184,0.2423,0.189065827,8323,
Y,Y,Company 1344,1344,Austria,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Health Care,Health Care,Medical Equipment & Devices,Medical Devices,0,N,Y,Y,16,30.047,15.563,14.845,109.36,53.44,15.202,21438.3911,,12843.04,0.2923,0.217560285,2058,2.296
Y,Y,Company 674,674,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,N,Y,Y,41,72.336,53.979,36.764,132,44.38,35.572,3594.9898,,1956.994,,0,6513,3.624
Y,Y,Company 216,216,Argentina,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Industrials,Industrial Products,Aerospace & Defense,Aircraft & Parts,0,N,Y,Y,74,1126.604,32.872,593.263,3773.43,49.73,533.341,115917.8141,,124112.092,,0.177171124,9471,
Y,Y,Company 964,964,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,N.A.,N,Y,Y,11,1426.426,28.117,716.381,5042.74,40.82,710.045,31013.0559,,127098.446,,0.083079167,4586,226.693
Y,Y,Company 974,974,Ecuador,01-Jan-20,Y,Y,Y,Y,2020,Y,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,N.A.,N,Y,Y,33,385.343,195.2,199.062,,24.6,186.281,4394.6555,,6660.575,,0,4516,
